bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv19_f0_n9,A,5614,0.433,2,3.9988952625700076,3.9999939584436053,3.9988952625700076
mv_f0_lv31_f0_c30,C,8273,0.433,2,3.9988851443847957,4.137516477502696,3.9988851443847957
mv_f0_lv19_f0_c33,B,5663,0.433,2,3.9988347538644975,4.09611024736235,3.9988347538644975
mv_f0_lv19_f0_n33,B,5662,0.433,2,3.9988121416051006,4.096094381261162,3.9988121416051006
mv_f0_lv10_f2_c18,A,3523,0.433,2,3.9988106926569555,4.280406805173295,3.9988106926569555
mv_f0_lv39_f1_c27,C,9709,0.433,2,3.998807319548872,4.11191060687549,3.998807319548872
mv_f0_lv4_f1_n16,C,1830,0.433,2,3.998792763417976,4.058905500445995,3.998792763417976
mv_f0_lv12_f0_n32,B,3998,0.433,2,3.998786250558882,4.103080485785405,3.998786250558882
mv_f0_lv13_f0_c26,C,4283,0.433,2,3.9987532256911367,4.031623804957951,3.9987532256911367
mv_f0_lv39_f1_n27,C,9708,0.433,2,3.9986863641238393,4.111798218615395,3.9986863641238393
mv_f0_lv9_f1_n27,A,3194,0.433,2,3.9986474731132327,4.283152608339361,3.9986474731132327
mv_f0_lv5_f2_n17,C,2232,0.433,2,3.9985597112197677,4.050392964031227,3.9985597112197677
mv_f0_lv31_f0_n12,B,8236,0.433,2,3.998530970388813,4.054591602991898,3.998530970388813
mv_f0_lv31_f0_n33,C,8278,0.433,2,3.998529238829497,4.126694689803941,3.998529238829497
mv_f0_lv23_f0_n6,A,6392,0.433,2,3.9983411606009938,4.113583333598482,3.9983411606009938
mv_f0_lv20_f1_n10,C,5794,0.433,2,3.9983315977628378,4.031663007367668,3.9983315977628378
mv_f0_lv4_f3_n10,B,1978,0.433,2,3.9983076087479734,4.269839064740511,3.9983076087479734
mv_f0_lv19_f0_n32,B,5660,0.433,2,3.9983004681711836,4.095773647320079,3.9983004681711836
mv_f0_lv4_f3_c10,B,1979,0.433,2,3.998248305523348,4.269743677431765,3.998248305523348
mv_f0_lv25_f1_c30,A,6903,0.433,2,3.998201242621702,4.020521725740228,3.998201242621702
mv_f0_lv10_f2_n18,A,3522,0.433,2,3.998199473405011,4.279287987930427,3.998199473405011
mv_f0_lv31_f0_c20,C,8253,0.433,2,3.998179183328695,4.151723984188421,3.998179183328695
mv_f0_lv26_f0_n2,C,7172,0.433,2,3.998112255769742,4.015171754755115,3.998112255769742
mv_f0_lv31_f0_c31,C,8275,0.433,2,3.9980767162815507,4.132857192148851,3.9980767162815507
mv_f0_lv41_f3_n24,C,10376,0.433,2,3.998011541247189,4.1005029005672835,3.998011541247189
mv_f0_lv22_f2_c14,B,6277,0.433,2,3.9979846229983,4.028210907851904,3.9979846229983
mv_f0_lv25_f1_n30,A,6902,0.433,2,3.9979806745100035,4.020295672197399,3.9979806745100035
mv_f0_lv31_f0_n32,C,8276,0.433,2,3.997968623772347,4.129754527109348,3.997968623772347
mv_f0_lv25_f1_n27,A,6896,0.433,2,3.997967937425977,4.026777104723629,3.997967937425977
mv_f0_lv31_f0_c32,C,8277,0.433,2,3.997966558325017,4.12974192494831,3.997966558325017
mv_f0_lv8_f2_n0,B,3036,0.433,2,3.997728273887875,4.126263711136916,3.997728273887875
